,Z-XX-A-m,Binding,Predicted
3124,81-Tl-203,1600.8981,1628.6013195167184
3125,81-Tl-204,1607.5541,1633.7965291476846
3126,81-Tl-205,1615.1,1638.703657605648
3127,81-Tl-206,1621.604,1648.9164788863063
3128,81-Tl-206,1618.961,1639.2037065311074
3129,81-Tl-207,1628.4569,1649.4521473928094
3130,81-Tl-207,1627.109,1655.4194895560145
3131,81-Tl-208,1632.243,1655.9931522822976
3132,81-Tl-209,1637.204,1660.8622865204811
3133,81-Tl-210,1640.8829,1681.8699655341507
3134,81-Tl-211,1645.789,1680.1809724877476
3135,81-Tl-212,1649.48,1693.6582971258163
3136,82-Pb-178,1368.9979,1388.010921543181
3137,82-Pb-179,1378.637,1403.6542916516662
3138,82-Pb-180,1390.6481,1410.7942054266334
3139,82-Pb-181,1399.92,1431.3068347542883
3140,82-Pb-182,1411.678,1433.9399341698288
3141,82-Pb-183,1420.494,1453.0628999128342
3142,82-Pb-183,1420.394,1437.4558992713094
3143,82-Pb-184,1432.0399,1456.4642574500442
3144,82-Pb-185,1440.608,1471.7006894677281
3145,82-Pb-185-m ,1440.608,1466.5909668312668
3146,82-Pb-186,1451.819,1481.4284595412612
3147,82-Pb-187,1460.19,1491.6920231022834
3148,82-Pb-187,1460.109,1490.8289044121505
3149,82-Pb-188,1471.0961,1500.8929983193277
3150,82-Pb-189,1479.233,1512.4111210190058
3151,82-Pb-190,1489.8411,1514.6736518107057
3152,82-Pb-191,1497.746,1524.7594924094676
3153,82-Pb-191-m ,1497.746,1518.1496229966283
3154,82-Pb-192,1508.1221,1528.2008438622356
3155,82-Pb-193,1515.829,1541.7829025666713
3156,82-Pb-193-m ,1515.829,1528.176097626984
3157,82-Pb-194,1525.917,1541.7302855715157
3158,82-Pb-195,1533.495,1555.0472596043944
3159,82-Pb-195,1533.292,1542.311697118938
3160,82-Pb-196,1543.213,1555.6102989468575
3161,82-Pb-197,1550.6741,1568.2737474033236
3162,82-Pb-197,1550.354,1563.608457153499
3163,82-Pb-198,1560.046,1576.6998405064344
3164,82-Pb-199,1567.298,1584.9484606092572
3165,82-Pb-199,1566.8679,1583.9492376252413
3166,82-Pb-200,1576.383,1592.3090908057093
3167,82-Pb-201,1583.468,1603.1268200591803
3168,82-Pb-201,1582.839,1597.344324774444
3169,82-Pb-202,1592.216,1608.2834105654358
3170,82-Pb-202,1592.216,1615.8105154353975
3171,82-Pb-203,1598.3151,1621.1249569271206
3172,82-Pb-203,1596.191,1620.0798659211994
3173,82-Pb-203,1599.14,1624.340717699945
3174,82-Pb-204,1605.349,1633.164375319898
3175,82-Pb-204,1607.535,1633.3754682054519
3176,82-Pb-205,1614.267,1645.5642388766407
3177,82-Pb-205,1613.253,1638.0996244997382
3178,82-Pb-206,1622.354,1650.508111744523
3179,82-Pb-206,1620.153,1650.911675348699
3180,82-Pb-206,1618.326,1650.5634783213734
3181,82-Pb-207,1629.091,1655.8924176074863
3182,82-Pb-207,1627.458,1655.540471150577
3183,82-Pb-208,1636.46,1660.9513979635835
3184,82-Pb-209,1640.3981,1671.2053379886747
3185,82-Pb-210,1645.583,1671.9667221561074
3186,82-Pb-211,1649.417,1678.620959819019
3187,82-Pb-212,1654.545,1683.5702068693042
3188,82-Pb-213,1658.253,1704.2320634943842
3189,82-Pb-214,1663.322,1703.094236596763
3190,82-Pb-215,1666.712,1716.33722188586
3191,83-Bi-184,1419.1631,1452.7973153173327
3192,83-Bi-185,1430.494,1455.4319145047068
3193,83-Bi-186,1439.526,1473.0453598973752
3194,83-Bi-186-m ,1439.526,1458.8808897976278
3195,83-Bi-187,1450.8,1476.330485117495
3196,83-Bi-188,1459.699,1490.453586510837
3197,83-Bi-188-m ,1459.699,1485.8220411272646
3198,83-Bi-189,1470.63,1499.6714341610075
3199,83-Bi-189,1470.45,1502.347652016759
3200,83-Bi-190-m ,1479.542,1509.4252002796532
3201,83-Bi-190,1479.542,1508.637070181191
3202,83-Bi-191,1489.953,1518.3734639427662
3203,83-Bi-191,1489.7119,1512.9914077375531
3204,83-Bi-192,1498.335,1529.642124594152
3205,83-Bi-192-m ,1498.335,1520.8162173164487
3206,83-Bi-193,1508.728,1532.066505762875
3207,83-Bi-193,1508.4199,1539.8228257613778
3208,83-Bi-194,1516.9181,1542.2617047244905
3209,83-Bi-194-m ,1516.9181,1535.7037024208903
3210,83-Bi-194-m1 ,1516.9181,1545.7600475069285
3211,83-Bi-195,1527.022,1545.941394917786
3212,83-Bi-195,1526.621,1556.2395782119631
3213,83-Bi-196,1535.0801,1560.0162536504865
3214,83-Bi-196,1534.9109,1546.1328657885194
3215,83-Bi-196,1534.809,1559.4543391368984
3216,83-Bi-197,1544.83,1560.1727298451067
3217,83-Bi-197,1544.33,1574.0848633338808
3218,83-Bi-198,1552.584,1574.1955964875817
3219,83-Bi-198-m ,1552.3341,1560.984356368959
3220,83-Bi-198,1552.3341,1572.9954040778875
3221,83-Bi-199,1562.0829,1574.9877259775997
3222,83-Bi-199,1561.416,1587.6666720763444
3223,83-Bi-200,1569.727,1588.4977956340313
3224,83-Bi-200-m ,1569.299,1583.6124138676523
3225,83-Bi-200,1569.299,1586.5843367365599
3226,83-Bi-201,1578.844,1597.546044086039
3227,83-Bi-201,1577.998,1600.6343242530227
3228,83-Bi-202,1586.232,1606.2874642171264
3229,83-Bi-203,1595.112,1614.072279880464
3230,83-Bi-203,1594.0139,1611.233961685717
3231,83-Bi-204,1602.313,1619.372973463714
3232,83-Bi-205,1610.777,1632.3437501650453
3233,83-Bi-206,1617.813,1644.6403794272542
3234,83-Bi-206,1616.768,1637.2752499153019
3235,83-Bi-207,1625.912,1649.5828775042892
3236,83-Bi-207,1623.81,1655.9415351350308
3237,83-Bi-208,1632.7991,1660.8584121099113
3238,83-Bi-208,1631.228,1654.9083173227907
3239,83-Bi-209,1640.259,1666.2025990763307
3240,83-Bi-210,1644.864,1671.2155864295364
3241,83-Bi-210,1644.593,1676.2724421088694
3242,83-Bi-211,1650.002,1681.2908036444783
3243,83-Bi-212,1654.333,1682.1200524873734
3244,83-Bi-212,1654.0829,1687.8138112719655
3245,83-Bi-212,1652.423,1686.1113202790618
3246,83-Bi-213,1659.517,1688.6905528895854
3247,83-Bi-214,1663.558,1693.5953067088126
3248,83-Bi-215,1668.781,1713.9278384354711
3249,83-Bi-215,1667.4341,1692.50647235775
3250,83-Bi-216,1672.628,1713.1294598961472
3251,83-Bi-216-m ,1672.628,1726.6195325948
3252,83-Bi-217,1677.7529,1726.1149843538403
3253,83-Bi-218,1681.3451,1725.2837358151673
3254,84-Po-188,1452.254,1468.3861937158704
3255,84-Po-189,1461.203,1484.926927304685
3256,84-Po-190,1472.422,1488.1661845028996
3257,84-Po-191,1480.984,1501.655882258594
3258,84-Po-191,1480.9441,1497.3465378572344
3259,84-Po-192,1492.073,1510.7140042085052
3260,84-Po-193,1500.434,1520.3576620783806
3261,84-Po-193-m ,1500.434,1519.5614082158208
3262,84-Po-194,1511.1499,1529.3219233077168
3263,84-Po-195,1519.287,1540.6611982162594
3264,84-Po-195,1519.057,1531.951273293674
3265,84-Po-196,1529.762,1543.312044931829
3266,84-Po-197,1537.72,1553.7976997051835
3267,84-Po-197,1537.51,1547.161334323287
3268,84-Po-198,1547.9039,1557.7293515664935
3269,84-Po-199,1555.717,1572.2813877041935
3270,84-Po-199,1555.717,1558.143913497448
3271,84-Po-200,1565.5281,1572.6594551872015
3272,84-Po-201,1573.17,1587.2249892714024
3273,84-Po-201,1572.746,1573.6924230374693
3274,84-Po-202,1582.6421,1588.23446069628
3275,84-Po-203,1590.099,1602.2533279471993
3276,84-Po-203,1589.459,1597.316828957498
3277,84-Po-204,1599.1941,1611.707139699161
3278,84-Po-205,1606.4409,1620.7542633222938
3279,84-Po-205,1605.5609,1619.6835512142181
3280,84-Po-205,1604.98,1616.679258269906
3281,84-Po-206,1615.1849,1628.740548335254
3282,84-Po-207,1622.2211,1640.9098219726086
3283,84-Po-207,1620.838,1633.6687985798717
3284,84-Po-208,1630.616,1645.8608187566995
3285,84-Po-209,1637.584,1657.0789870896936
3286,84-Po-210,1645.243,1663.0800741191506
3287,84-Po-211,1649.794,1668.3771432538033
3288,84-Po-211,1648.3319,1668.0454437166452
3289,84-Po-212,1655.802,1673.3621348661184
3290,84-Po-212,1655.802,1678.322255262196
3291,84-Po-213,1660.157,1683.3117461900115
3292,84-Po-213,1659.7169,1674.1911337470412
3293,84-Po-214,1666.045,1684.1878629027008
3294,84-Po-215,1670.188,1690.6837496562005
3295,84-Po-216,1675.936,1695.58262936908
3296,84-Po-217,1679.889,1715.7088174876571
3297,84-Po-218,1685.504,1715.1094086782336
3298,84-Po-219,1689.134,1727.9212095652222
3299,84-Po-220,1694.505,1727.205943381667
3300,85-At-193,1491.441,1520.0620820462107
3301,85-At-193,1491.4309,1522.5766994869114
3302,85-At-193,1491.401,1519.6772655899524
3303,85-At-194,1500.5531,1529.7206126534343
3304,85-At-194-m ,1500.5531,1528.9354820986389
3305,85-At-195,1510.91,1538.8264773400426
3306,85-At-195-m ,1510.91,1533.3238144832253
3307,85-At-196,1519.426,1550.3512240319849
3308,85-At-197,1529.917,1553.0575623053908
3309,85-At-197,1529.867,1561.055220588088
3310,85-At-198,1538.3191,1563.8230495066643
3311,85-At-198,1538.219,1557.008461238563
3312,85-At-199,1548.54,1567.880307259023
3313,85-At-200,1556.779,1582.9097707636952
3314,85-At-200,1556.667,1568.302742992103
3315,85-At-200,1556.435,1582.3208603571056
3316,85-At-201,1566.652,1583.2932124291062
3317,85-At-202,1574.525,1598.2954300788044
3318,85-At-202-m ,1574.135,1584.3583003928065
3319,85-At-202,1574.135,1597.1463548924328
3320,85-At-203,1584.1699,1599.3313974727391
3321,85-At-204,1591.953,1613.7730753996968
3322,85-At-204,1591.366,1608.6953478956818
3323,85-At-205,1601.121,1623.4388549041153
3324,85-At-206,1608.64,1632.5678410731555
3325,85-At-207,1617.536,1640.6164915981888
3326,85-At-208,1624.854,1652.8291336377263
3327,85-At-209,1633.3159,1657.7792555549145
3328,85-At-210,1640.479,1668.8989388708471
3329,85-At-211,1648.226,1674.8487836959957
3330,85-At-212,1653.271,1693.3782147359252
3331,85-At-212,1653.048,1693.1025066805482
3332,85-At-213,1659.301,1707.0981274680496
3333,85-At-214,1664.172,1712.2790892665982
3334,85-At-214,1664.113,1711.9656369534134
3335,85-At-214,1663.94,1716.5099456086755
3336,85-At-215,1670.12,1717.1693452914358
3337,85-At-216,1674.6791,1726.5839130137563
3338,85-At-216,1674.6791,1718.2824259538054
3339,85-At-217,1680.612,1727.7723572107554
3340,85-At-218,1684.9819,1734.1127676175236
3341,85-At-219,1690.754,1738.9742780155539
3342,85-At-220,1694.873,1758.2842153137922
3343,85-At-221,1700.484,1758.728772681415
3344,85-At-222,1704.566,1771.0988907634617
3345,85-At-223,1709.9369,1770.9434144167303
3346,86-Rn-195,1501.582,1531.4023568026423
3347,86-Rn-195,1501.532,1530.6314740802645
3348,86-Rn-196,1512.7529,1540.5552143400312
3349,86-Rn-197,1521.3151,1552.1004579136968
3350,86-Rn-197-m ,1521.3151,1543.2158095725179
3351,86-Rn-198,1532.097,1554.8210440195203
3352,86-Rn-199,1540.458,1565.6136520947814
3353,86-Rn-199,1540.278,1558.7993137886524
3354,86-Rn-200,1551.015,1569.7032799225449
3355,86-Rn-201,1559.151,1584.7843605744838
3356,86-Rn-201-m ,1559.151,1570.1449627274872
3357,86-Rn-202,1569.428,1585.1910487033128
3358,86-Rn-203,1577.384,1600.2276361241936
3359,86-Rn-203,1577.0221,1586.2860071226955
3360,86-Rn-204,1587.28,1601.297098422408
3361,86-Rn-205,1595.077,1615.812015207231
3362,86-Rn-206,1604.554,1625.5150390455126
3363,86-Rn-207,1612.1399,1634.635901450455
3364,86-Rn-208,1621.2289,1642.7045489332677
3365,86-Rn-209,1628.5819,1654.928689223528
3366,86-Rn-210,1637.323,1659.9100563872457
3367,86-Rn-211,1644.551,1671.0016189813018
3368,86-Rn-212,1652.5281,1676.9744603078962
3369,86-Rn-213,1657.6371,1695.3964076997638
3370,86-Rn-214,1664.33,1701.6065879189969
3371,86-Rn-214,1662.887,1708.9970885711311
3372,86-Rn-214,1662.705,1701.972407265365
3373,86-Rn-215,1669.251,1715.053917120397
3374,86-Rn-216,1675.899,1717.6245260428786
3375,86-Rn-217,1680.566,1722.839107726693
3376,86-Rn-218,1687.0801,1727.7754817354082
3377,86-Rn-219,1691.538,1737.0638186617493
3378,86-Rn-220,1697.827,1738.468354983747
3379,86-Rn-221,1702.04,1744.8417603708506
3380,86-Rn-222,1708.21,1749.7787592844963
3381,86-Rn-223,1712.355,1768.7851177674531
3382,86-Rn-224,1718.326,1769.6356133779884
3383,86-Rn-225,1722.298,1781.9009973936677
3384,86-Rn-226,1728.0691,1782.0394763262868
3385,86-Rn-227,1731.9409,1792.9930599116683
3386,86-Rn-228,1737.6119,1794.8925209386944
3387,87-Fr-199,1531.395,1537.7846358397603
3388,87-Fr-200,1540.107,1540.3181254093647
3389,87-Fr-201,1550.698,1550.1831246056556
3390,87-Fr-201-m ,1550.698,1543.9845676181317
3391,87-Fr-202,1559.23,1553.9314293603302
3392,87-Fr-202-m ,1559.23,1563.7320633487702
3393,87-Fr-203,1569.581,1567.6100983670353
3394,87-Fr-204,1577.904,1568.0515312100054
3395,87-Fr-204,1577.863,1581.3330106428266
3396,87-Fr-204,1577.588,1568.6709369772077
3397,87-Fr-205,1587.895,1581.7435731822252
3398,87-Fr-206,1595.896,1582.794288332522
3399,87-Fr-206-m ,1595.366,1595.1057903320789
3400,87-Fr-206,1595.366,1590.438875329435
3401,87-Fr-207,1605.568,1596.2049981049895
3402,87-Fr-208,1613.459,1605.3472322585583
3403,87-Fr-209,1622.64,1613.9554226584435
3404,87-Fr-210,1630.288,1621.6251308335661
3405,87-Fr-211,1639.172,1633.2858568384052
3406,87-Fr-212,1646.625,1638.1381186434626
3407,87-Fr-213,1654.7059,1648.9117296088339
3408,87-Fr-214,1660.186,1654.7849610894918
3409,87-Fr-214,1660.0641,1667.229817801237
3410,87-Fr-215,1666.9819,1673.0138128578067
3411,87-Fr-216,1672.3931,1679.3252276757955
3412,87-Fr-216,1672.26,1686.551878255129
3413,87-Fr-217,1679.129,1692.734812619388
3414,87-Fr-218,1684.455,1695.3624128715396
3415,87-Fr-218,1684.369,1697.7350519120098
3416,87-Fr-219,1690.9679,1718.7323575038313
3417,87-Fr-220,1696.175,1731.2781988523602
3418,87-Fr-221,1702.4509,1737.384644853115
3419,87-Fr-222,1707.4519,1742.4931176797152
3420,87-Fr-223,1713.488,1747.3814989897608
3421,87-Fr-224,1718.284,1756.3608829184175
3422,87-Fr-225,1724.2051,1758.0102569922208
3423,87-Fr-226,1728.7169,1764.332545156002
3424,87-Fr-227,1734.4979,1769.3559059310555
3425,87-Fr-228,1738.9501,1788.1900406151415
3426,87-Fr-229,1744.481,1789.7591768958569
3427,87-Fr-230,1748.7731,1801.8845822070837
3428,87-Fr-231,1754.1439,1802.4008786607385
3429,87-Fr-232,1758.116,1813.3010953650473
3430,88-Ra-202,1552.3771,1561.368922863245
3431,88-Ra-203,1561.0189,1572.1890267554522
3432,88-Ra-203-m ,1561.0189,1565.4645497783422
3433,88-Ra-204,1571.677,1576.4055102841257
3434,88-Ra-205,1579.9619,1591.4858410501479
3435,88-Ra-205-m ,1579.9619,1577.0126679146886
3436,88-Ra-206,1590.309,1592.0606286053062
3437,88-Ra-207,1598.405,1607.0565972056984
3438,88-Ra-207,1597.9349,1593.3166875157951
3439,88-Ra-208,1608.3041,1608.2852852802278
3440,88-Ra-209,1616.2279,1622.8325721404553
3441,88-Ra-210,1625.699,1632.6030857112407
3442,88-Ra-211,1633.391,1641.6459599808454
3443,88-Ra-212,1642.4939,1649.6517420276402
3444,88-Ra-213,1650.0171,1661.6399182161092
3445,88-Ra-213,1650.0171,1654.6663541336654
3446,88-Ra-214,1658.3461,1666.6050378516316
3447,88-Ra-214,1656.481,1672.5268869358897
3448,88-Ra-215,1663.983,1677.413768474102
3449,88-Ra-216,1671.298,1683.3002479392885
3450,88-Ra-216,1669.79,1695.4606479266286
3451,88-Ra-216,1669.5869,1683.84691477257
3452,88-Ra-216,1669.272,1695.1836900613903
3453,88-Ra-217,1676.773,1701.1445332133173
3454,88-Ra-218,1684.081,1707.325717843771
3455,88-Ra-219,1689.4089,1720.2158818090559
3456,88-Ra-220,1696.6019,1722.802113354802
3457,88-Ra-221,1701.983,1735.06787231344
3458,88-Ra-222,1708.697,1743.9962639997602
3459,88-Ra-223,1713.855,1751.6958426305653
3460,88-Ra-224,1720.334,1757.4774630483985
3461,88-Ra-225,1725.239,1762.5700632897615
3462,88-Ra-226,1731.635,1767.4736922801137
3463,88-Ra-227,1736.1969,1776.2718537788987
3464,88-Ra-228,1742.505,1778.187312372148
3465,88-Ra-229,1746.9569,1784.5735908008219
3466,88-Ra-230,1753.073,1789.6934368971586
3467,88-Ra-231,1757.262,1808.3932170211672
3468,88-Ra-232,1763.1329,1810.5301419218183
3469,88-Ra-233,1767.005,1822.553062824428
3470,88-Ra-234,1772.676,1823.3663141011
3471,89-Ac-206,1579.581,1601.7285327864886
3472,89-Ac-206-m ,1579.581,1594.4780108388065
3473,89-Ac-207,1590.0331,1606.3965726180077
3474,89-Ac-208,1598.474,1622.7619578832985
3475,89-Ac-208,1597.964,1607.1978257200121
3476,89-Ac-209,1608.4661,1623.5562120500804
3477,89-Ac-210,1616.587,1639.290943259418
3478,89-Ac-211,1626.239,1640.7112271856665
3479,89-Ac-212,1634.24,1655.6318322514296
3480,89-Ac-213,1643.442,1665.524952169597
3481,89-Ac-214,1651.235,1674.443345377028
3482,89-Ac-215,1659.7229,1682.2132883030176
3483,89-Ac-216,1665.686,1687.03705444324
3484,89-Ac-216,1665.6361,1692.6803209094405
3485,89-Ac-217,1673.171,1697.3858550367952
3486,89-Ac-218,1679.109,1703.0106243170499
3487,89-Ac-219,1686.451,1709.1583140432238
3488,89-Ac-220,1692.34,1721.8678804835677
3489,89-Ac-221,1699.644,1724.4462382271886
3490,89-Ac-222,1705.615,1736.5662693560123
3491,89-Ac-222-m ,1705.615,1733.5738496053814
3492,89-Ac-223,1712.4811,1745.4197974316478
3493,89-Ac-224,1718.1439,1753.0363886876703
3494,89-Ac-225,1724.812,1758.7585181561112
3495,89-Ac-226,1730.212,1763.7992512882352
3496,89-Ac-227,1736.742,1768.6637612299323
3497,89-Ac-228,1741.7689,1777.382434821546
3498,89-Ac-229,1747.9861,1779.3036425401567
3499,89-Ac-230,1753.008,1785.643678003967
3500,89-Ac-231,1758.959,1790.7529007164835
3501,89-Ac-232,1763.801,1809.4283095481992
3502,89-Ac-233,1769.522,1811.687715815246
3503,89-Ac-234,1773.9939,1823.6471463769078
3504,89-Ac-235,1779.465,1824.5025162459015
3505,89-Ac-236,1783.7369,1835.2168862238527
3506,90-Th-209,1600.0231,1604.2508990483284
3507,90-Th-210,1610.5549,1609.0957869752049
3508,90-Th-211,1618.756,1625.3868085537554
3509,90-Th-212,1628.647,1626.605623130381
3510,90-Th-213,1636.689,1642.3704747573734
3511,90-Th-214,1646.17,1644.059217841804
3512,90-Th-215,1654.022,1658.9931958730817
3513,90-Th-216,1662.72,1668.9739274625183
3514,90-Th-216,1660.6799,1671.908106073618
3515,90-Th-217,1668.8789,1677.964059755981
3516,90-Th-217,1668.2051,1677.035700991094
3517,90-Th-218,1676.793,1685.807241539836
3518,90-Th-219,1682.768,1696.1911617904902
3519,90-Th-220,1690.641,1701.8955439589024
3520,90-Th-221,1696.445,1714.77820906502
3521,90-Th-222,1704.25,1717.44867779541
3522,90-Th-223,1710.139,1729.7280596815347
3523,90-Th-224,1717.6,1738.7088184010386
3524,90-Th-225,1723.358,1746.4291438755392
3525,90-Th-226,1730.5421,1752.226011973679
3526,90-Th-227,1736.004,1757.2151279585362
3527,90-Th-228,1743.11,1762.0197720078827
3528,90-Th-229,1748.3679,1770.6672064374088
3529,90-Th-230,1755.162,1772.5246738530993
3530,90-Th-231,1760.28,1778.7808470752238
3531,90-Th-232,1766.7201,1783.8238298650979
3532,90-Th-233,1771.507,1802.3586350874305
3533,90-Th-233,1769.657,1785.6921706265807
3534,90-Th-234,1777.697,1804.5799221537113
3535,90-Th-235,1782.1229,1816.463239294827
3536,90-Th-236,1788.0039,1817.3001119778753
3537,90-Th-237,1792.326,1827.9997341994642
3538,90-Th-238,1797.998,1830.417366394937
3539,91-Pa-212,1618.345,1634.3816901246905
3540,91-Pa-213,1628.367,1636.0145667083264
3541,91-Pa-214,1636.608,1650.8258134112357
3542,91-Pa-215,1646.3,1660.7694256477953
3543,91-Pa-216,1654.441,1669.7981770659685
3544,91-Pa-217,1663.243,1677.6732290012835
3545,91-Pa-217,1661.393,1674.906024987638
3546,91-Pa-218,1669.716,1682.5703589803577
3547,91-Pa-219,1677.9359,1692.934407254219
3548,91-Pa-220,1684.147,1698.6182925409078
3549,91-Pa-221,1692.219,1704.815974661529
3550,91-Pa-222,1698.551,1717.5325400370955
3551,91-Pa-223,1706.422,1720.1997592618466
3552,91-Pa-224,1712.944,1732.337537690699
3553,91-Pa-225,1720.5449,1744.0790014125705
3554,91-Pa-226,1726.924,1752.741433560431
3555,91-Pa-227,1734.196,1760.1428075583576
3556,91-Pa-228,1740.176,1765.727957866013
3557,91-Pa-229,1747.274,1770.746444382608
3558,91-Pa-230,1753.069,1775.617203373611
3559,91-Pa-231,1759.8889,1784.2640128982066
3560,91-Pa-232,1765.439,1786.289204797268
3561,91-Pa-233,1771.967,1792.6333646336197
3562,91-Pa-234,1777.188,1797.8085773068071
3563,91-Pa-234,1777.114,1811.0758089072108
3564,91-Pa-235,1783.27,1816.5377279625534
3565,91-Pa-236,1788.322,1819.1022128167153
3566,91-Pa-237,1794.103,1831.0017774860262
3567,91-Pa-238,1799.045,1831.9960012305976
3568,91-Pa-239,1804.547,1842.6730018936992
3569,91-Pa-240,1809.158,1845.1718717301487
3570,92-U-217,1656.8301,1671.9662222321629
3571,92-U-218,1665.682,1679.8438987681866
3572,92-U-218,1663.572,1677.0147041854261
3573,92-U-219,1672.463,1684.7200319415927
3574,92-U-220,1680.715,1694.9839704455733
3575,92-U-221,1687.2261,1700.6304864174128
3576,92-U-222,1695.588,1706.7877996795178
3577,92-U-223,1702.12,1719.365761141479
3578,92-U-224,1710.321,1722.0358549289108
3579,92-U-225,1716.7261,1734.0836470477582
3580,92-U-226,1724.8461,1745.7231262849568
3581,92-U-227,1731.224,1754.334441209495
3582,92-U-228,1739.093,1761.693821596086
3583,92-U-229,1745.179,1767.2602247558236
3584,92-U-230,1752.8461,1772.2662131738066
3585,92-U-231,1758.725,1777.1284734577537
3586,92-U-232,1765.993,1785.7510366710424
3587,92-U-233,1771.755,1787.7942258321048
3588,92-U-234,1778.6,1794.135636086762
3589,92-U-235,1783.897,1799.3194724479913
3590,92-U-235-m ,1783.897,1812.619324085772
3591,92-U-236,1790.443,1818.0917415439487
3592,92-U-236,1790.443,1801.6783635799884
3593,92-U-237,1795.5691,1820.7564611489772
3594,92-U-238,1801.724,1832.6362788224817
3595,92-U-239,1806.53,1833.6564986121655
3596,92-U-240,1812.4609,1844.3151270703077
3597,92-U-241,1817.047,1846.824120366633
3598,92-U-242,1822.6991,1860.9569702768922
3599,93-Np-225,1711.7301,1714.4737553828359
3600,93-Np-226,1718.652,1726.7928812225462
3601,93-Np-227,1726.903,1738.608833612144
3602,93-Np-228,1733.8351,1747.3537532108426
3603,93-Np-229,1741.8259,1754.8348650779128
3604,93-Np-230,1748.438,1760.4835057265163
3605,93-Np-231,1756.119,1765.4370021303296
3606,93-Np-232,1762.4609,1770.2445207423568
3607,93-Np-233,1769.9419,1778.8027187477946
3608,93-Np-234,1776.008,1780.7809177960753
3609,93-Np-235,1782.991,1787.0402155428528
3610,93-Np-236,1788.7269,1792.1659357455374
3611,93-Np-236-m ,1788.7269,1805.3926735064388
3612,93-Np-237,1795.3049,1810.8148486081957
3613,93-Np-238,1800.794,1813.4244515983462
3614,93-Np-239,1807.009,1825.2586512119174
3615,93-Np-240,1812.078,1826.2618735874892
3616,93-Np-240-m ,1812.078,1835.8672872756124
3617,93-Np-241,1818.205,1836.9441234520077
3618,93-Np-242,1823.116,1839.4373691440821
3619,93-Np-242-m ,1823.116,1851.1384640074373
3620,93-Np-243,1828.728,1853.6720785580278
3621,93-Np-244,1833.479,1852.8087099059223
3622,94-Pu-228,1730.662,1743.6585653752684
3623,94-Pu-229,1737.4241,1752.3629911344647
3624,94-Pu-230,1745.9619,1759.76086566478
3625,94-Pu-231,1752.6869,1765.3700123217702
3626,94-Pu-232,1760.673,1770.3912484200596
3627,94-Pu-233,1767.06,1775.2757553195356
3628,94-Pu-234,1774.8319,1783.893569255352
3629,94-Pu-234,1770.662,1777.2399564973712
3630,94-Pu-235,1781.069,1785.9803767805695
3631,94-Pu-236,1788.422,1792.3396593162418
3632,94-Pu-236,1785.422,1791.0573543986677
3633,94-Pu-236,1784.422,1804.0518774873615
3634,94-Pu-237,1794.303,1797.548741836667
3635,94-Pu-237,1794.157,1810.7551076968311
3636,94-Pu-238,1801.3031,1816.2556458768845
3637,94-Pu-239,1806.9491,1818.9791065453887
3638,94-Pu-240,1813.4829,1830.8617987815737
3639,94-Pu-241,1818.7261,1831.9523828664421
3640,94-Pu-241,1818.7261,1841.4746841987967
3641,94-Pu-242,1825.035,1842.6302583964466
3642,94-Pu-243,1830.0691,1845.2123655696512
3643,94-Pu-244,1836.092,1859.3622128940224
3644,94-Pu-244,1836.092,1844.3654944077134
3645,94-Pu-245,1840.862,1858.5995789167284
3646,94-Pu-246,1846.645,1871.7478286183477
3647,94-Pu-247,1851.111,1871.8745593382716
3648,95-Am-231,1747.7839,1753.8330174931884
3649,95-Am-232,1754.856,1758.9681112698318
3650,95-Am-233,1763.157,1763.9102344039081
3651,95-Am-234,1769.8689,1772.641656056106
3652,95-Am-235,1777.8099,1774.7270887904763
3653,95-Am-236,1784.3619,1781.178857255876
3654,95-Am-236-m ,1784.3619,1779.7890686902404
3655,95-Am-237,1792.043,1786.364193388939
3656,95-Am-237,1789.643,1799.3715895192026
3657,95-Am-238,1798.265,1804.8377579280734
3658,95-Am-238,1795.765,1788.4552502676845
3659,95-Am-239,1805.364,1807.2628889827133
3660,95-Am-240,1811.316,1819.2703122430444
3661,95-Am-241,1817.964,1820.3299010433554
3662,95-Am-241,1815.7639,1829.935689674437
3663,95-Am-242,1823.5011,1831.0758912107945
3664,95-Am-242,1823.453,1822.941753691256
3665,95-Am-242,1821.301,1834.6938407969474
3666,95-Am-243,1829.867,1833.7724809672832
3667,95-Am-243,1827.567,1845.4595779601932
3668,95-Am-244,1835.234,1848.2104094646572
3669,95-Am-244-m ,1835.1481,1832.9154863454698
3670,95-Am-244,1835.1481,1847.3357925238013
3671,95-Am-245,1841.286,1847.4500251451134
3672,95-Am-246,1846.262,1860.922975448668
3673,95-Am-246-m ,1846.262,1847.6162498566507
3674,95-Am-247,1852.1791,1861.151315710306
3675,95-Am-248,1856.84,1871.2831493119597
3676,95-Am-249,1862.372,1874.7521215626598
3677,96-Cm-233,1758.255,1766.2238824189305
3678,96-Cm-234,1766.8931,1771.3557266899347
3679,96-Cm-235,1773.778,1776.3298449564577
3680,96-Cm-236,1781.869,1785.0245221987366
3681,96-Cm-237,1788.551,1787.2384353868365
3682,96-Cm-238,1796.5021,1793.7336972354055
3683,96-Cm-239,1802.7839,1799.0111443552375
3684,96-Cm-240,1810.3201,1817.6291869143247
3685,96-Cm-241,1816.414,1820.3893919927477
3686,96-Cm-241,1814.114,1829.363151777029
3687,96-Cm-242,1823.383,1832.345198105812
